3,22,1981,Soyuz 39 carries 2 cosmonauts (1 Mongolian) to Salyut 6.
3,22,1982,3rd Space Shuttle Mission - Columbia 3 launched
3,23,1743,George Frederic Handel's oratorio 'Messiah' premieres in London.
3,23,1752,Pope Stephen II elected to succeed Zachariasdies 2 days later.
3,23,1775,Patrick Henry asks for Liberty or Death.
3,23,1806,Lewis the Clark reach the Pacific coast.
3,23,1840,First photo of moon is taken.
3,23,1919,Benito Mussolini founds the Fascist movement in MilanItaly.
3,23,1929,First telephone installed in the White House.
3,23,1933,German Reichstag grantes Adolf Hitler dictatorial powers.
3,23,1944,Nicholas Alkemade falls 5,500 m without a parachute and lives.
3,23,1956,Pakistan becomes independent within British Commonwealth.
3,23,1962,President John F. Kennedy visits San Francisco.
3,23,1965,Gemini 3 blasts offfirst US 2-man space flight.
3,23,1976,International Bill of Rights goes into effect35 nations ratify.
3,24,1765,Britain enacts Quartering Act
3,24,1882,German scientist Robert Koch discovers bacillus cause of TB
3,24,1882,German Robert Koch discovers bacilluscause of Tuberculosis.
3,24,1934,FDR grants future independence to Philippines
3,24,1955,Tennessee Williams'Cat on a Hot Tin Roof' opens on Broadway.
3,24,1965,US Ranger 9 strikes moon 10 miles NE of crater Alphonsus
3,24,1972,Great Britain imposes direct rule over Northern Ireland
3,24,1976,Argentine President Isabel Peron deposed by country's miltitary.
3,24,1986,Libya attacks US forces in Gulf of Sidra.  US 2Libya 0.
3,25,1634,Maryland founded as a Catholic colony
3,25,1655,Christiaan Huygens discovers Titan(Saturn's largest satelite)
3,25,1821,Greece gains its independence.
3,25,1857,Frederick Laggenheim takes the 1st photograph of a solar eclipse
3,25,1951,Purcell and Ewen detect 21-cm radiation at Harvard physics lab
3,25,1954,RCA manufactures the first COLOR television.
3,25,1955,East Germany granted full sovereignty by occupying powerUSSR
3,25,1960,First guided missile launched from nuclear powered sub (Halibut)
3,26,1845,Adhesive medicated plaster patentedprecusor of bandaid.
3,26,1878,Hastings College of Law founded.
3,26,1885,Eastman Film Company makes first commercial motion picture film
3,26,1937,Spinach growers of Crystal CityTxerect statue of Popeye
3,26,1953,Dr Jonas Salk announces new vaccine against polio
3,26,1958,Army launched US's 3rd successful satellite Explorer III
3,26,1970,Golden Gate Park Conservatory made a City Landmark.
3,26,1971,East Pakistan proclaimed independence taking name Bangladesh
3,26,1979,Camp David peace treaty between Israel and Egypt
3,26,1982,Groundbreaking in Washington DC for Vietnam Veterans Memorial
3,27,1512,Spanish explorer Juan Ponce de Leon sights Florida.
3,27,1625,Charles I King of England Scotland & Ireland ascends to throne
3,27,1794,The US Navy is founded.  Anchors Aweigh!
3,27,1802,Asteroid Pallas discovered by Heinrich Olbers
3,27,1807,Asteroid Vesta discovered by Olbers
3,27,1836,First Mormon temple dedicated in KirtlandOhio.
3,27,1855,Abraham Gesner receives a patent for kerosene
3,27,1860,ML Byrn patents the corkscrew.  Bless you sir!
3,27,1933,US Farm Credit Administration authorized.
3,27,1964,Earthquake strikes Alaska8.4 on Richter scale.
3,27,1968,SF Japanese Trade and Cultural Center (Japan Center) dedicated.
3,27,1972,Soviet spacecraft Venera 8 launched to Venus
3,27,1980,Mount St. Helens becomes active after 123 years
3,28,1794,Nathan Briggs gets patent for the washing machine.
3,28,1930,Constantinople and Angora change names to Istanbul and Ankara.
3,28,1939,Spanish Civil War endsfacist Francisco Franco wins
3,29,1871,Albert Hall opens it's doors in London.
3,29,1886,Coca-Cola is created (with cocaine).  It satisfies your craving.
3,29,1961,23rd Amendment ratifiedWashington DC can vote for the president
3,29,1973,US troops leave Vietnam9 yrs after Tonkin Resolution
3,29,1974,Mariner 10's first fly-by of Mercuryreturns photos
3,30,1842,Dr. Crawford Longfirst uses ether as an anesthetic.
3,30,1853,Patent granted to Hyman Lipman for a pencil with an ERASER!
3,30,1867,US purchases Alaska for $7,200,000 (Seward's Folly)
3,30,1870,15th Amendment passedguarantees right to vote to all races
3,30,1932,Amelia Earhart is 1st woman to fly across the Atlantic solo
3,30,1950,Invention of the Phototransistor is announced at Murray HillNJ
3,31,1854,Commodore Perry makes Japan opens its ports to foreign trade
3,31,1870,Thomas P Mundy became 1st black to vote in US (Perth Amboy NJ)
3,31,1880,Wabash Ind - first town completely illuminated by electric light
3,31,1889,Eiffel Tower completed.
3,31,1932,Ford publicly unveils its first V-8 engine
3,31,1933,Congress authorizes Civilian Conservation Corps (CCC).
3,31,1943,Rodgers & Hammerstein musical 'Oklahoma!' opens on Broadway
3,31,1949,Newfoundland becomes 10th Canadian province
3,31,1963,Los Angeles ends streetcar service after nearly 90 years.
3,31,1966,USSR launches Luna 10first spacecraft to orbit moon
4,1,1778,Oliver Pollocka New Orleans Businessmancreates the '$'.
4,1,1850,San Francisco County Government established.
4,1,1853,Cincinnati became first US city with salaried firefighters
4,1,1918,Royal Air Force established
4,1,1952,'Big Bang' theory published by AlpherBethe and Gamow
4,1,1960,TIROS I (Television and Infra-Red Observation Satellite) launched to improve weather prediction.
4,1,1964,USSR launches Zond 1 towards Venus
4,1,1971,US/Canada ISIS II launched to study ionosphere
4,1,1979,Iran proclaimed an Islamic Republic following fall of the Shah
4,2,1513,Florida discoveredclaimed for Spain by Ponce de Le¢n
4,2,1792,Congress establishes Coin denominations and authorizes US Mint
4,2,1935,Watson Watt granted a patent for RADAR.
4,2,1958,NACA renamed NASA
4,2,1972,Apollo 16's Young and Duke land on the moon and hot-rod with the Boeing Lunar Rover #2
4,3,1910,Highest mountain in North AmericaAlaska's Mt McKinley climbed
4,3,1948,Harry Truman signs Marshall Plan (Aid to Europe)
4,3,1966,USSR's Luna 10 becomes the first craft to orbit the Moon
4,3,1982,UN Security Council demands Argentina withdraw from Falklands.
4,4,1818,Congress decided US flag is 13 red and white stripes and 20 stars
4,4,1860,Pony Express begins servicefrom St. JosephMissouri.
4,4,1870,Golden Gate Park established by City Order #800.
4,4,1902,Cecil Rhodes scholarship fund established with $10 million
4,4,1949,NATO established
4,4,1983,Maiden voyage of STS Space shuttle Challenger
4,5,1614,Indian princess Pocahontas marries English colonist John Rolfe
4,5,1973,Pioneer 11 blasts off toward Jupiter
4,5,1991,Atlantis lifts off carrying the 17.5 ton Gamma Ray Observatory.
4,6,648,BC Earliest total solar eclipse chronicled by Greeks is observed
4,6,1663,Kings Charles II signs Carolina Charter
4,6,1862,Battle of Shiloh.
4,6,1868,Brigham Young marries number 27his final wife.
4,6,1896,First modern Olympics
4,6,1906,First animated cartoon copyrighted
4,6,1909,North Pole reached by Americans Robert Peary and Matthew Henson
4,6,1909,First credit union established in US
4,6,1917,US declares war on Germany (WWI)
4,6,1926,4 planes take off on first successful around-the-world flight.
4,6,1957,New York City ends trolley car service.
4,6,1965,Intelsat 1 ('Early Bird') first commercial geosynchronous communications satellite
4,6,1973,Pioneer 11 launched to Jupiter and Saturn
4,7,1931,Seals Stadium opens.
4,7,1933,Prohibition ends. 'Gimme a beerMac.'
4,7,1948,World Health Organization is established.
4,7,1953,First jet transatlantic non-stop flight (west to east)
4,7,1959,NASA selects first seven astronauts
4,7,1959,Radar first bounced off sunfrom Stanford California.
4,8,1513,Ponce de Leon arrives in Florida.
4,8,1913,17th Amendmentrequiring direct election of senatorsratified
4,8,1974,Hank Aaron hits 715th home runbeats Babe Ruth's record.
4,8,1986,Clint Eastwood elected mayor of CarmelCalifornia.
4,9,1831,Robert Jenkins loses an ear: war between Britain and Spain.
4,9,1865,Lee surrenders at Appomattoxending Civil War.
4,9,1953,TV Guide publishes their first issue.
4,9,1955,United Nations Charter hearing.
4,10,1790,US Patent system established
4,10,1825,First hotel in Hawaii opens.
4,10,1849,Safety pin is patented by Walter Hunt.
4,10,1866,ASPCA (Society for Prevention of Cruelty to Animals) organized.
4,10,1878,California Street Cable Car Railroad Company starts service.
4,10,1882,Matson founds his shipping company (San Francisco and Hawaii)
4,10,1912,RMS Titanic sets sail for its first and last voyage
4,10,1930,Synthetic rubber first produced
4,10,1953,House of Waxfirst 3-D moviereleased in New York.
4,10,1960,Senate passes landmark Civil Rights Bill
4,11,1876,Benevolent and Protective Order of Elks organized.
4,11,1943,Frank Piaseckiflies his first single-rotor helicopter
4,11,1947,Jackie Robinson becomes first black in major league baseball.
4,11,1970,Apollo 13 launched to moon; unable to landreturns in 6 days
4,12,1204,4th Crusade sacks Constantinople
4,12,1861,Fort SumterS. C.shelled by Confederacystarts Civil War.
4,12,1877,British annex Transvaalin South Africa
4,12,1898,Army transfers Yerba Buena Island to Navy.
4,12,1933,Moffatt Field (Naval Air Station) is commissioned.
4,12,1938,First US law requiring medical tests for marriage licensesNY
4,12,1955,Salk polio vaccine safe and effective; four billion dimes marched
4,12,1961,Cosmonaut Yuri Alexeyevich Gagarin becomes first man in orbit.
4,12,1981,Maiden voyage Space Transit System-space shuttle Columbia.
4,13,1796,First elephant brought to America
4,13,1829,English Parliament grants freedom of religion to Catholics
4,13,1976,$2 bill re-introduced as United States currencyfailed again.
4,14,1611,Word 'telescope' is first used by Prince Federico Cesi
4,14,1817,First American school for deaf (HartfordConn)
4,14,1828,First edition of Noah Webster's dictionary is published.
4,14,1860,First Pony Express rider arrives in SF from St. JosephMissouri.
4,14,1865,Abraham Lincoln assassinated in Ford's Theater.
4,14,1894,First public showing of Edison's kinetoscope (moving pictures).
4,14,1956,Ampex Co. demonstrates first commercial videotape recorder.
4,14,1971,Fort Point dedicated as first National Park in SF Bay Area.
4,14,1981,First Space Shuttle - Columbia 1 returns to Earth.
4,15,1598,Edict of Nantes grants political rights to French Huguenots
4,15,1790,First US patent law passed
4,15,1850,City of San Francisco incorporated.
4,15,1912,Titanic sinks in the North Atlantic at 2:20 AM.
4,15,1923,Insulin becomes generally available for diabetics.
4,15,1923,First talking picture is screened before a paying audience.
4,15,1955,Ray Kroc starts the McDonald's fast food restaurants.
4,15,1983,Tokyo Disneyland opens
4,16,1705,Queen Anne of England knights Isaac Newton at Trinity College,
4,16,1866,Nitroglycerine at the Wells Fargo and Co. office explodes.
4,16,1912,Harriet Quimby flies English Channelfirst woman to do so
4,16,1917,Lenin returns to Russia to start Bolshevik Revolution
4,16,1972,Apollo 16 launched; 5th lunar landing at Decartes Highlands
4,17,1492,Christopher Columbus contracts with Spain to find the Indies.
4,17,1524,New York Harbor discovered by Giovanni Verrazano.
4,17,1895,Treaty of Shimonosekiends first Sino-Japanese War (1894-1895).
4,17,1941,Office of Price Administration established (handled rationing)
4,17,1946,France grants Syria independence (Natl Day)
4,17,1961,Bay of Pigshow not to run an invasion.
4,18,1775,'The British are Coming!' Paul Revere rides.
4,18,1868,San Francisco Society for Prevention of Cruelty to Animals born.
4,18,1869,First International Cricket Matchheld in SFwon by Californian
4,18,1906,San Francisco Earthquake and Fire'The Big One'
4,18,1907,Fairmont Hotel opens.
4,18,1934,First 'Washateria' (laundromat) is openedin Fort WorthTexas
4,18,1936,The Pan Am 'Clipper' begins regular passenger flights from San Francisco to Honolulu.
4,18,1946,League of Nations went out of businessreplaced by UN
4,18,1949,Irish Republic comes into existence
4,18,1950,First transatlantic jet passenger trip
4,18,1978,U S Senate approves transfer of Panama Canal to Panama
4,19,1775,At Lexington Commonthe shot 'heard round the world'.
4,19,1852,California Historical Society founded.
4,19,1892,Charles Duryea takes the first American-made auto out for a spin.
4,19,1934,Shirley Temple appears in her first movie'Stand Up and Cheer'
4,19,1939,Connecticut approves the Bill of Rights (only 148 years late).
4,19,1967,US Surveyor III lands on moon
4,20,1775,British begin siege of Boston
4,20,1902,Marie and Pierre Curie isolated radioactive element radium
4,20,1940,First electron microscope demonstratedPhiladelphiaPa
4,20,1973,Canadian ANIK A2 became first commercial satellite in orbit
4,20,1978,Korean Air Lines 707 forced to land; violated Soviet airspace
4,21,753,BC - Rome founded.
4,21,1828,Noah Webster publishes first American dictionary
4,21,1857,A. Douglas patents the bustle (it's all behind us now).
4,21,1862,Congress establishes US Mint in DenverColorado.
4,21,1892,First buffalo born in Golden Gate Park.
4,21,1898,Spanish American war begins (Remember the Maine).
4,21,1967,Svetlana Alliluyeva (Stalin's daughter) defected in NYC
4,21,1972,Orbiting Astronomical Observer 4 (Copernicus) is launched
4,21,1977,Broadway play 'Annie' opensfirst of 2377 performances
4,21,1983,Soyuz T-8 is launched
4,21,1984,Franz Weber of Austria skis downhill at a record 209.8 kph
4,22,1500,Pedro Alvarez Cabral discovers Brazil
4,22,1509,Henry VIII ascends to throne of England
4,22,1529,Spain & Portugal divide eastern hemisphere in Treaty of Saragossa
4,22,1864,US Congress authorized 'In God We Trust' on coinage
4,22,1889,Oklahoma land rush officially started; some were Sooner
4,23,1871,Blossom Rock in San Francisco Bay blown up.
4,23,1949,Courtesy Mail Boxes for motorists started in San Francisco.
4,23,1962,First US satellite to reach moon launched from Cape Canaveral
4,23,1965,Launch of first Soviet communications satelite
4,23,1967,Soyuz 1 launchedVladimir Komarov becomes 1st inflight casualty
4,23,1972,Apollo 16 astronauts explores Moon surface
4,24,1800,Library of Congress founded with a $5000 allocation.
4,24,1865,SF Fire Alarm and Police Telegraph system put into operation.
4,24,1934,Wind gusts reach 372 kph at Mt WashingtonNH
4,24,1953,Winston Churchill knighted by Queen Elizabeth II
4,24,1962,MIT sends TV signal by satellite for first time:  CA to MA
4,24,1970,China launchs first satellitetransmitting song 'East is Red'.
4,24,1981,The IBM Personal Computer (PC) is introduced.
4,24,1990,Hubble Space Telescope put into orbit by shuttle Discovery.
4,25,1901,New York becomes first state requiring license plates for cars
4,25,1945,United Nations Conference starts.
4,25,1957,First experimental sodium nuclear reactor is operated.
4,25,1959,St Lawrence Seaway opens to shipping
4,25,1961,Mercury/Atlas rocket lifted off with an electronic mannequin.
4,25,1961,Robert Noyce granted a patent for the integrated circuit.
4,25,1968,Steve Canfield was born.
4,25,1972,Glider pilot Hans Grosse flies a record 1461 km
4,25,1975,First Boeing Jetfoil serviceHong Kong to Macao.
4,26,1607,First British to establish an American colony land at Cape Henry.
4,26,1777,16 year old Sybil Ludington rode from NY to CT rallying her father's militia to fight British in Danbury.
4,26,1920,Shapley and Curtis hold the 'Great Debate' on nature of nebulae.
4,26,1954,Nationwide test of the Salk anti-polio begins.
4,26,1962,US/UK launched Ariel; first Intl payload.
4,26,1971,San Francisco Lightship replaced by automatic buoy.
4,26,1986,Chernobyl - world's worst nuclear power plant disaster.
4,27,1565,First Spanish settlement in PhillipinesCebu City.
4,27,1897,Grant's Tomb (famed of song and legend) is dedicated.
4,27,1937,US Social Security system makes its first benefit payment.
4,27,1945,Founding of the Second Republicin Austria.
4,27,1946,First radar installation aboard a commercial ship installed.
4,27,1960,First atomic-electric drive submarine launched (Tullibee).
4,27,1986,Captain Midnight (John R MacDougall) interrupts HBO.
4,27,4977,BC - Johannes Kepler's date for creation of universe.
4,28,585,War between Lydia and Media is ended by a solar eclipse.
4,28,1686,First volume of Isaac Newton's PRINCIPIA is published.
4,28,1754,Mutiny on the HMS Bounty occurs.
4,28,1914,W. H. Carrier patents air conditioner.
4,28,1919,First successful parachute jump is made.
4,28,1942,'WW II' titled soas result of Gallup Poll.
4,28,1947,Thor Heyerdahl and Kon-Tiki sail from Peru to Polynesia.
4,28,1952,WW II Pacific peace treaty takes effect.
4,28,1974,Last Americans evacuated from Saigon.
4,28,1977,Christopher Boyce convicted for selling satellite secrets.
4,29,1429,Joan of Arc leads OrleansFranceto victory over English.
4,29,1913,Gideon Sundback of Hoboken NJ patents the zipper.
4,29,1971,Salyut 1world's First space stationlaunched into earth orbit.
4,30,1789,George Washington inaugurated as first president of the US
4,30,1798,Department of the Navy established.
4,30,1803,US more than doubles its size thru the Louisiana Purchase.
4,30,1900,Hawaii becomes a US Territory
4,30,1939,NBC/RCA make first US demo of TV at opening of NY World's Fair.
4,30,1942,First submarine built on the Great Lakes launchedthe 'Peto'from ManitowocWisconsin.
4,30,1947,Boulder Dam renamed in honor of Herbert Hoover
4,30,1948,Organization of American States (OAS) charter signed in Bogot .
4,30,1973,Nixon announces resigtration of HaldemanEhrlichmanet al
4,30,1975,US forces evacuated Vietnam; Saigon surrenders
4,30,1980,Terrorists seize Iranian Embassy in London
5,1,1840,1st adhesive postage stamps (English 'Penny Blacks') issued.
5,1,1850,John Geary becomes 1st mayor of City of San Francisco.
5,1,1860,1st school for the deaf founded.
5,1,1869,Folies-Bergere opens in Paris.
5,1,1884,Construction begins in Chicago on the 1st skyscraper.
5,1,1892,US Quarantine Station opens on Angel Island.
5,1,1928,Lei Day begun (a Hawaiian celebration)
5,2,1925,Kezar Stadium in Golden Gate Park opens.
5,2,1939,Lou Gehrig sets record for most consecutive games (2130)
5,3,1830,1st regular steam train passenger service starts.
5,3,1919,America's 1st passenger flight (New York-Atlantic City)
5,3,1971,national noncommercial network radio begins programming.
5,4,1626,Indians sell Manhattan Island for $24 in cloth and buttons.
5,4,1851,1st of the major San Francisco fires.
5,4,1878,Phonograph shown for 1st time at the Grand Opera House.
5,5,1908,The Great White Fleet arrives in San Francisco.
5,5,1949,Council of Europe established.
5,5,1961,Alan Shepard becomes 1st American in space (onboard Freedom 7).
5,6,1851,Patent granted to Dr. John Farrie for a 'refrigeration machine'
5,6,1860,The Olympic Club1st athletic club in USfounded in SF.
5,7,1824,Beethoven's Ninth Symphony presented for first time.
5,7,1927,San Francisco Municipal Airport (Mills Field) dedicated.
5,7,1945,World War II ends in Europe.
5,7,1963,Telstar 2 launched (apogee 6,700 miles).
5,8,1541,Hernando de Soto discovers the Mississippi River.
5,8,1945,Germany surrendersending World War II in Europe.
5,10,1775,Continental Congress issues paper currency for 1st time.
5,10,1869,The Driving of the Golden SpikePromontory PointUtah: The Transcontinential railroad is completed.
5,10,1930,The first US planetarium opensin Chicago.
5,11,1752,1st US fire insurance policy is issuedin Philadelphia.
5,11,1929,1st regularly scheduled TV broadcasts (3 nights per week).
5,11,1951,Jay Forrester patents computer core memory.
5,13,1607,English land to found Jamestown (1st permanent settlement)
5,13,1846,US declares war on Mexico.
5,13,1884,Institute for Electrical & Electronics Engineers (IEEE) founded
5,14,1811,Paraguay gains its independence.
5,14,1853,Gail Borden applies for patent for making condensed milk.
5,14,1948,State of Israel proclaimed.
5,14,1973,United States launches space station 'Skylab'.
5,15,1940,1st nylon stockings are sold in America.
5,15,1963,Last of the Mercury flightsthe 'Faith 7'launched.
5,16,1866,Congress authorizes nickel 5-cent piece (the silver half-dime was used up to this point).
5,16,1929,1st Oscars announced (best film was 'Wings').
5,16,1971,First Class Mail now costs 8 cents (was 6 cents).
5,17,1792,24 brokers meet to found the New York Stock Exchange
5,17,1804,Lewis & Clark begin their exploration of the Louisiana Purchase
5,17,1954,Supreme Court rules on Brown v. Topeka Board of Educationoverthrowing the principle of 'separate but equal'.
5,18,1933,Tennessee Valley Authority Act signed by President Roosevelt.
5,18,1980,Mount St. Helens blew its top in Washington State.
5,19,1862,The Homestead Act becomes law.
5,20,1927,At 7:40amLindbergh takes off from New York to cross Atlantic
5,21,1881,The American Red Cross is founded.
5,21,1927,Lindburgh lands in Parisafter 1st solo across Atlantic.
5,23,1898,1st Phillipine Expeditionary Troops sail from San Francisco.
5,23,1908,Dirigible explodes over SF Bay16 passengers fallnone die.
5,24,1844,Samual F.B. Morse taps out 'What Hath God Wrought'
5,24,1866,Berkeley named (for George BerkeleyBishop of Cloyne).
5,24,1883,The Brooklyn Bridge opened by Pres. Arthur & Gov. Cleveland.
5,24,1899,In Bostonthe 1st auto repair shop opens.
5,25,1787,Constitutional Convention convenes in Philadelphia.
5,25,1927,Henry Ford stops producing the Model T car (begins Model A).
5,25,1940,Golden Gate International Exposition reopens.
5,25,1978,'Star Wars' is released.
5,25,1983,'Return of the Jedi' (Star Wars 3) is released.
5,26,1868,President Johnson avoids impeachment by 1 vote.
5,26,1937,Golden Gate Bridge opens.
5,26,1946,Patent filed in US for the H-Bomb.
5,27,1907,Bubonic Plague breaks out in San Francisco
5,27,1937,Golden Gate Bridge dedicated.
5,28,1926,United States Customs Court created by Congress.
5,29,1453,Constantinople falls to the Turks (some believe this signalled the end of the Middle Ages).
5,29,1953,Hillary & Norkay reach top of Mount Everest.
5,29,1978,First Class postage now 15 cents (was 13 cents for 3 years).
5,30,1911,Indianapolis 500 car race run for 1st time.
5,31,1433,Joan of Arc has a hot time at the stake...
5,31,1678,Lady Godiva takes a ride through Coventry
5,31,1868,1st recorded bicycle race2 kilometers in Paris.
5,31,1879,1st electric railway opens at Berlin Trades Exposition.
5,31,1889,Johnstown Flood
6,1,1638,First earthquake recorded in U.S.at PlymouthMass
6,1,1792,Kentucky becomes 15th state
6,1,1796,Tennessee becomes 16th state
6,1,1813,Capt John Lawrence utters Navy motto: 'Don't give up the ship'.
6,1,1845,Homing pigeon ends an 11,000 km trip (Namibia-London) in 55 days.
6,1,1925,Lou Gehrig starts in first of 2130 consecutive gamesa record.
6,1,1933,Century of Progress world's fair opens in Chicago
6,1,1965,Penzias and Wilson detect 3 degree Kelvin primordial background.
6,1,1967,Beatles release 'Sgt Pepper's Lonely Hearts Club Band'.
6,2,455,Gaiseric sacks Romewhat a Vandal.
6,2,1858,Donati Comet first seennamed after it's discoverer
6,2,1873,Construction of world's first cable car systembegins in SF.
6,2,1910,Pygmies discovered in Dutch New Guinea
6,2,1936,Gen. Anastasio Somoza takes over as dictator of Nicaragua
6,2,1953,Coronation of Queen Elizabeth II in Westminster Abbey
6,2,1966,Surveyor 1 lands in Oceanus Procellarum first moon soft-landing.
6,2,1977,New Jersey legalizes casino gambling in Atlantic City.
6,2,1979,John Paul II first pope to visit a communist country - Poland.
6,3,1539,Hernando De Soto claims Florida for Spain
6,3,1621,Dutch West India Company receives charter for 'New Netherlands'
6,3,1770,Mission San Carlos Borromeo de Carmelo founded in California
6,3,1789,Alex Mackenzie began exploration of Mackenzie River
6,3,1888,'Casey at the Bat' is first published (by the SF Examiner)
6,3,1934,Dr Frederick Bantingco-discoverer of insulin knighted.
6,3,1935,French 'Normandie' sets Atlantic crossing record: 1077 hours.
6,3,1937,Edward VIIIDuke of Windsor marries Wallis Warfield Simpson.
6,3,1942,Battle of Midway begins: first major battle won by airpower.
6,3,1948,200 inch Hale telescope dedicated at Palomar Observatory.
6,3,1949,'Dragnet' is first broadcast on radio (KFI in Los Angeles).
6,3,1965,Gemini IV is launched Ed White first American to walk in space
6,3,1976,US presented with oldest known copy of Magna Carta
6,3,1980,Crew of Soyuz 36 returns to Earth aboard Soyuz 35
6,4,780,BC first total solar eclipse reliably recorded by Chinese
6,4,1784,Mme. Thible becomes first woman to fly (in a balloon)
6,4,1896,Henry drives his first Ford through streets of Detroit.
6,4,1940,British complete miracle of Dunkirk by evacuating 300,000 troops
6,4,1944,First submarine captured and boarded on high seas - German U 505
6,4,1947,Taft-Hartley Act approved despite a Truman veto.
6,4,1956,Speech by Khrushchev blasting Stalin is made public.
6,4,1986,Jonathan Pollardspy for Israelpleads guilty.
6,5,1783,Joseph and Jacques Montgolfier make first public balloon flight.
6,5,1833,Ada Lovelace (future computer programmer) meets Charles Babbage
6,5,1849,Denmark becomes a constitutional monarchy.
6,5,1875,Formal opening of the Pacific Stock Exchange.
6,5,1947,Sec of State George C. Marshall outlines `The Marshall Plan'.
6,5,1972,U.N. Conference on the Human Environment opens in Stockholm
6,5,1975,Suez Canal reopens (after 6 Day War caused it to close)
6,5,1980,Soyuz T-2 carries 2 cosmonauts to Salyut 6 space station
6,6,1809,Swedish Constitution and Flag Day (National Day)
6,6,1844,YMCA founded in London
6,6,1932,US Federal gas tax enacted
6,6,1933,First drive-in theatre opensin CamdenNew Jersey.
6,6,1934,Securities and Exchange Commission established
6,6,1944,D-Daythe Allied Invasion of 'Festung Europa'
6,6,1946,Henry Morgan is first to take off his shirt on TV.
6,6,1967,Six Day War between Israel and its Arab neighbors begins.
6,6,1971,Soyuz 11 takes 3 cosmonauts to Salyut 1 space station
6,6,1975,British voters decide to remain on Common Market
6,6,1977,Supreme Court tosses out automatic death penalty laws
6,6,1978,Proposition 13 cuts California property taxes 57%  Yipee!
6,6,1982,Israel invades Lebanon to drive out PLO
6,6,2012,Transit of Venus (between Earth and Sun) occurs.
6,7,1769,Daniel Boone begins exploring the Bluegrass State of Kentucky.
6,7,1776,Richard Lee of Virginia calls for Declaration of Independence.
6,7,1839,The Hawaiian Declaration of Rights is signed.
6,7,1839,Hawaiian Declaration of Rights is signed
6,7,1905,Norway declares independence from Sweden
6,7,1929,Vatican City becomes a soverign state
6,7,1938,First Boeing 314 Clipper 'Flying Boat' flown by Eddie Allen
6,7,1948,Communists take over Czechoslovakia
6,7,1953,First color network telecast from BostonMassachusets.
6,7,1965,Gemini 4 completes 62 orbits
6,7,1971,Soviet Soyuz 11 crew completes first transfer to orbiting Salyut
6,7,1972,German Chancellor Willy Brandt visits Israel
6,7,1977,Anita Bryant leads successful crusade against Miami gay law
6,7,1981,Israel bombs Iraqi plutonium production facility at Osirak.
6,8,1786,First commercially made ice cream sold in New York.
6,8,1869,Ives McGaffey patents his vacuum cleaner.
6,8,1918,Nova Aquilabrightest nova since Kepler's in 1604is discovered
6,8,1940,Discovery of element 93 'Neptunium'  is announced.
6,8,1953,Supreme Court forbids segregated lunch counters in Washington DC.
6,8,1975,Soviets launch Venera 9 to Venus
6,8,1979,The Sourcefirst public computer info. servicegoes online.
6,8,2004,Transit of Venus (between Earth and Sun) occurs.
6,9,1732,Royal Charter for Georgiagranted to James Oglethorpe.
6,9,1860,First dime novel published.
6,9,1898,China leases Hong Kong's New Territories to Britain for 99 years.
6,9,1931,Goddard patents rocket-fueled aircraft design.
6,9,1959,First ballistic missile launched from sub 'George Washington'
6,10,1639,First American log cabin at Ft Christina (WilmingtonDel).
6,10,1752,Ben Franklin flies a kite in a thunderstormshocking!
6,10,1772,British revenue cutter 'Gaspee' is burned by Rhode Islanders.
6,10,1801,State of Tripoli declares war on the US
6,10,1854,Georg F.B. Reiman proposes that space is curved
6,10,1869,The 'Agnes' arrives in New Orleans with the first ever shipment of frozen beef.
6,10,1898,US Marines land at Cuba in Spanish-American War.
6,10,1921,Babe Ruth becomes all time homerune champ with 120 of them.
6,10,1932,First demonstration of artificial lightning Pittsfield Mass.
6,10,1935,Alcoholics Anonymous formed in Akron by Dr Robert Smith
6,10,1940,Italy declares war on France and Britain
6,10,1954,PBS reaches San Francisco: KQED (Channel 9) starts broadcasting.
6,10,1977,Apple Computer ships its first Apple II.
6,11,1770,Capt Cook runs aground on Australian Great Barrier Reef
6,11,1859,Comstock silver load discovered near Virginia CityNevada.
6,11,1895,First auto race.
6,11,1942,US and USSR sign Lend-Lease agreement during WW II.
6,11,1947,WW II sugar rationing finally ends.
6,11,1955,First magnesium jet airplane is flown.
6,11,1970,US leaves Wheelus Air Force Base in Libya.
6,11,1982,Movie 'E TThe Extra-Terrestrial' is released.
6,12,1665,English rename New Amsterdam to New York after the Dutch leave.
6,12,1776,Virginia is first to adopt the Bill of Rights.
6,12,1812,Napoleon invades Russia.  Classic 'what not to' lesson.
6,12,1838,Hopkins Observatorydedicated in WilliamstownMass
6,12,1839,The first baseball game is played in America.  Thanks Abner!
6,12,1898,Phillipines gains its independence from Spain.
6,12,1934,Black-McKeller Bill splits United Airlines from Boeing.
6,12,1957,Paul Anderson of US back-lifts a record 2850 kg.
6,12,1967,USSR launches Venera 4 for parachute landing on Venus
6,12,1967,Israel wins the Six Day War.
6,12,1979,Bryan Allen flies the 'Gossamer Albatross'the first man-powered aircraftover the English Channel.
6,13,1373,Anglo-Portuguese Treaty of Alliance (world's oldest) is signed
6,13,1611,John Fabricius dedicates the earliest sunspot publication.
6,13,1898,Yukon Territory of Canada organizedDawson chosen as capital.
6,13,1900,China's Boxer Rebellion beginsagainst foreigners and Christians
6,13,1963,Valentina Tereshkova aboard Vostok 6becomes the first woman in space.  You've come a long waybaby.
